identificatie,lat,lon,gebruiksdoel,activity_function_count,oppervlakte_m2
0518010000377733,52.076167104172534,4.273413972523469,"winkelfunctie,woonfunctie",1,131
0518010000378539,52.09179260623115,4.304445914210208,bijeenkomstfunctie,1,65
0518010000371394,52.05932647077645,4.332475672497241,"winkelfunctie,woonfunctie",1,88
0518010000374721,52.07579902604736,4.3023268229108735,winkelfunctie,1,116
0518010000372187,52.033500262385914,4.25816196722096,bijeenkomstfunctie,1,81
0518010000373001,52.07019645369321,4.28654715191487,"winkelfunctie,woonfunctie",1,86
0518010000375725,52.064786315359484,4.287730988399866,"winkelfunctie,woonfunctie",1,68
0518010000375735,52.08516863229351,4.335016198456802,winkelfunctie,1,122
0518010000373860,52.07637935478891,4.308435316101087,winkelfunctie,1,339
0518010000379489,52.093665912332824,4.28183418918922,gezondheidszorgfunctie,1,409
0518010000377777,52.093708829960065,4.3084500400520245,kantoorfunctie,1,514
0518010000371436,52.0576987970617,4.315195389768441,"winkelfunctie,woonfunctie",1,108
0518010000375756,52.10752711761314,4.27539603886523,bijeenkomstfunctie,1,65
0518010000372243,52.049594331994456,4.306103954697878,onderwijsfunctie,1,1125
0518010000375772,52.08559959014277,4.335370073160798,winkelfunctie,1,144
0518010000375776,52.085692339902955,4.335580058558437,winkelfunctie,1,156
0518010000380503,52.1139847432301,4.283381045562129,winkelfunctie,1,65
0518010000380505,52.11405490295106,4.283374625717494,winkelfunctie,1,65
0518010000373916,52.090827733183765,4.27498418604139,winkelfunctie,1,137
0518010000377841,52.03980965658555,4.270684012870203,kantoorfunctie,1,205
0518010000375812,52.088528989241816,4.353927528653344,bijeenkomstfunctie,1,123
0518010000377847,52.074425368352095,4.263237329872993,"winkelfunctie,woonfunctie",1,207
0518010000378643,52.08313767437379,4.297369642632614,"kantoorfunctie,woonfunctie",1,181
0518010000374839,52.08045504098192,4.303021207172424,bijeenkomstfunctie,1,133
0518010000377857,52.08022435312505,4.300870161634923,kantoorfunctie,1,69
0518010000373940,52.08190974039943,4.3015156752998,kantoorfunctie,1,510
0518010000374841,52.08057332964633,4.302896810775267,"winkelfunctie,woonfunctie",1,81
0518010000379579,52.10702662337656,4.272625097378905,winkelfunctie,1,118
0518010000373091,52.06992376448719,4.2871971126595865,winkelfunctie,1,101
0518010000375844,52.07500695582243,4.3140270948400445,bijeenkomstfunctie,1,62
0518010000375846,52.075324854601014,4.313480894415836,bijeenkomstfunctie,1,250
0518010000378664,52.082875393070125,4.294310726667608,winkelfunctie,1,241
0518010000374863,52.085838136658374,4.336532354199457,winkelfunctie,1,149
0518010000376853,52.09375544423621,4.2679355523016,winkelfunctie,1,101
0518010000380588,52.06571186106049,4.305783854521537,bijeenkomstfunctie,1,85
0518010000380590,52.06567178050333,4.305862222925744,winkelfunctie,1,85
0518010000375886,52.08446970337256,4.303301358005382,winkelfunctie,1,84
0518010000374883,52.05992197241005,4.291749126698899,kantoorfunctie,1,120
0518010000376877,52.06749329718236,4.303685546029764,onderwijsfunctie,1,2777
0518010000379649,52.104108983954504,4.276023695444603,winkelfunctie,1,195
0518010000374032,52.096972721177885,4.362769226026758,winkelfunctie,1,134
0518010000377940,52.06734153514771,4.254786096193341,winkelfunctie,1,115
0518010000376895,52.07573584714932,4.318182341225801,winkelfunctie,1,48
0518010000374046,52.083837456672846,4.314724772698713,"kantoorfunctie,woonfunctie",1,182
0518010000377950,52.06314717283336,4.281704066125678,"winkelfunctie,woonfunctie",1,50
0518010000373191,52.06458105510137,4.286969298992894,"winkelfunctie,woonfunctie",1,89
0518010000378752,52.078896327135766,4.307621862817993,winkelfunctie,1,290
0518010000377970,52.037837258904815,4.2556878109819865,onderwijsfunctie,1,218
0518010000374068,52.061733482535644,4.284520068804626,"winkelfunctie,woonfunctie",1,91
0518010000372423,52.08203984798715,4.34406847368986,"winkelfunctie,woonfunctie",1,106
0518010000373201,52.091481364922856,4.298470217364616,"kantoorfunctie,woonfunctie",1,269
0518010000377978,52.03982799322914,4.271240567666292,kantoorfunctie,1,80
0518010000377980,52.03978009775948,4.271322775242343,kantoorfunctie,1,73
0518010000373223,52.10330415936191,4.2837011130538745,"winkelfunctie,woonfunctie",1,127
0518010000374970,52.07556093137304,4.318510834174548,bijeenkomstfunctie,1,259
0518010000378006,52.081904110414555,4.313479282924225,kantoorfunctie,1,111
0518010000378008,52.08601061199722,4.338552662603972,bijeenkomstfunctie,1,551
0518010000380694,52.06991056494647,4.28024113111047,"winkelfunctie,woonfunctie",1,96
0518010000379729,52.069509497249754,4.288606232151331,onderwijsfunctie,1,197
0518010000373247,52.08510117904723,4.331401132678479,"kantoorfunctie,woonfunctie",1,294
0518010000373249,52.0802721469894,4.271433351326259,"winkelfunctie,woonfunctie",1,102
0518010000379737,52.082257888796,4.289868015607436,kantoorfunctie,1,1030
0518010000380721,52.06834426466904,4.301795360318649,bijeenkomstfunctie,1,50
0518010000380729,52.06827580704661,4.323210668051118,winkelfunctie,1,163
0518010000381559,52.04818754942534,4.292189715756234,winkelfunctie,1,140
0518010000380741,52.07802354486307,4.312954785018748,bijeenkomstfunctie,1,282
0518010000380743,52.084426874824565,4.299956933232411,"winkelfunctie,woonfunctie",1,83
0518010000375042,52.073179839625546,4.318749072478844,"winkelfunctie,woonfunctie",1,180
0518010000381569,52.06287740120266,4.31280154320577,kantoorfunctie,1,915
0518010000378842,52.114848851178984,4.284788919368547,winkelfunctie,1,37
0518010000376047,52.08243188904373,4.290830331850051,winkelfunctie,1,38
0518010000378094,52.062681747569435,4.282141461461491,winkelfunctie,1,151
0518010000373303,52.0666323602667,4.245221136703596,winkelfunctie,1,86
0518010000374162,52.078871060333235,4.304283700730459,bijeenkomstfunctie,1,47
0518010000376063,52.07760650520541,4.305609527687377,"winkelfunctie,woonfunctie",1,132
0518010000380761,52.095141112925226,4.308530030618597,kantoorfunctie,1,1981
0518010000375072,52.103240187118,4.282459455858071,onderwijsfunctie,1,968
0518010000380775,52.11430366965742,4.283063098645802,winkelfunctie,1,15
0518010000375090,52.05151888894283,4.315710662190253,"winkelfunctie,woonfunctie",1,62
0518010000380783,52.049098753087826,4.290716458420978,winkelfunctie,1,505
0518010000378892,52.06178229093389,4.288677933694388,"winkelfunctie,woonfunctie",1,28
0518010000373347,52.08147351644464,4.283398463565528,"winkelfunctie,woonfunctie",1,173
0518010000375098,52.08681769177813,4.343901115359021,"winkelfunctie,woonfunctie",1,145
0518010000374198,52.07268491944096,4.275997258060799,"winkelfunctie,woonfunctie",1,125
0518010000381627,52.06906948668086,4.302685530457526,winkelfunctie,1,86
0518010000378916,52.0396665282025,4.271517703244589,kantoorfunctie,1,97
0518010000381639,52.06577594352272,4.319308733620962,kantoorfunctie,1,61
0518010000381641,52.065399771289506,4.3176429165324235,kantoorfunctie,1,142
0518010000374238,52.08423343963425,4.309084828440196,"kantoorfunctie,woonfunctie",1,240
0518010000373415,52.08129736725415,4.292488602071115,winkelfunctie,1,92
0518010000377135,52.05655134566256,4.315321690302541,winkelfunctie,1,158
0518010000378212,52.101922781198425,4.271903029385259,"winkelfunctie,woonfunctie",1,75
0518010000378224,52.10229000063995,4.276122424524462,kantoorfunctie,1,3397
0518010000378230,52.08155418321299,4.338393104840853,"winkelfunctie,woonfunctie",1,72
0518010000373447,52.08930346504271,4.306536337382937,"kantoorfunctie,woonfunctie",1,411
0518010000375196,52.06858464571056,4.289514933610967,bijeenkomstfunctie,1,87
0518010000376197,52.107213905187756,4.3277318129811455,bijeenkomstfunctie,1,1302
0518010000381703,52.07030775326056,4.31757040034808,kantoorfunctie,1,164
0518010000374318,52.08945841240566,4.318565828129343,"winkelfunctie,woonfunctie",1,70
0518010000374320,52.08948611269831,4.318646794970965,"winkelfunctie,woonfunctie",1,36
0518010000375223,52.080720801422196,4.296220763892351,"winkelfunctie,woonfunctie",1,88
0518010000381735,52.049664393805216,4.356246767758674,winkelfunctie,1,4844
0518010000378302,52.072313548300954,4.311281722353575,winkelfunctie,1,54
0518010000377209,52.07763059293929,4.3096717755844685,winkelfunctie,1,327
0518010000375241,52.046270312447575,4.295700817062458,winkelfunctie,1,310
0518010000376242,52.06939445106074,4.304782324502075,kantoorfunctie,1,262
0518010000378324,52.04465372565974,4.244325577994011,kantoorfunctie,1,581
0518010000380953,52.07739142081363,4.3115152808862405,winkelfunctie,1,1084
0518010000375277,52.08584406880837,4.335923566468313,winkelfunctie,1,167
0518010000375279,52.08656748627913,4.337578189221335,winkelfunctie,1,141
0518010000377247,52.07392112218683,4.264268421991449,winkelfunctie,1,54
0518010000375281,52.08663524144959,4.337727384840683,winkelfunctie,1,120
0518010000377273,52.07800906593928,4.3018900852537305,bijeenkomstfunctie,1,558
0518010000381009,52.079031260827165,4.341301021795231,kantoorfunctie,1,17820
0518010000378402,52.083354740155684,4.3126414697898525,"kantoorfunctie,woonfunctie",1,492
0518010000376326,52.085580732309126,4.3359493231209445,winkelfunctie,1,229
0518010000379132,52.08197280912256,4.298684774266954,winkelfunctie,1,241
0518010000378444,52.092386872430275,4.358108226366668,winkelfunctie,1,13
0518010000376378,52.08792936086183,4.320100249719659,kantoorfunctie,1,9940
0518010000376392,52.078837311519486,4.276564087203108,winkelfunctie,1,182
0518010000381848,52.06590835174409,4.316827182406647,winkelfunctie,1,1978
0518010000379191,52.07521819073173,4.312049292470768,winkelfunctie,1,55
0518010000379193,52.07587224800475,4.304623296643697,bijeenkomstfunctie,1,56
0518010000379195,52.074669593563286,4.294958566955688,bijeenkomstfunctie,1,2894
0518010000383571,52.059268573632046,4.300388685421462,"kantoorfunctie,woonfunctie",1,141
0518010000383573,52.05915164599988,4.300530742519704,"kantoorfunctie,woonfunctie",1,141
0518010000383575,52.0581962089649,4.301691484910858,"kantoorfunctie,woonfunctie",1,141
0518010000377391,52.103500014092155,4.360293021599044,bijeenkomstfunctie,1,902
0518010000381103,52.114919812195325,4.283388738812175,bijeenkomstfunctie,1,91
0518010000383607,52.0604053077552,4.358651341154407,bijeenkomstfunctie,1,71
0518010000376464,52.07176617599036,4.273590663007987,bijeenkomstfunctie,1,86
0518010000376466,52.072081598958306,4.274582681126377,"winkelfunctie,woonfunctie",1,131
0518010000379274,52.062169770488424,4.306825210693998,bijeenkomstfunctie,1,604
0518010000382718,52.08230548434793,4.334310979303704,kantoorfunctie,1,103
0518010000381936,52.06696692524632,4.319285079483523,winkelfunctie,1,1895
0518010000381939,52.09149393393996,4.279201832910666,kantoorfunctie,1,664
0518010000381953,52.07237407230478,4.3332892006918735,kantoorfunctie,1,7650
0518010000381192,52.1033733436118,4.278353420772725,bijeenkomstfunctie,1,187
0518010000381969,52.08171628638389,4.306598726430216,kantoorfunctie,1,210
0518010000381212,52.063821223083096,4.322068498498151,kantoorfunctie,1,1471
0518010000385558,52.04534424672046,4.361617493470347,onderwijsfunctie,1,8507
0518010000380237,52.08408672256334,4.301660135351732,kantoorfunctie,1,347
0518010000383697,52.080654647234105,4.320628549862323,kantoorfunctie,1,700
0518010000380239,52.06798001576756,4.288461002821676,bijeenkomstfunctie,1,199
0518010000383699,52.080654647234105,4.320628549862323,kantoorfunctie,1,700
0518010000381292,52.05143730549644,4.304936917158316,bijeenkomstfunctie,1,107
0518010000381300,52.09899590067828,4.281938392159413,kantoorfunctie,1,2015
0518010000386619,52.05601881625066,4.266862596039972,winkelfunctie,1,14
0518010000379433,52.08384473075489,4.293055476645973,bijeenkomstfunctie,1,78
0518010000383787,52.07062218224475,4.374025789516251,"kantoorfunctie,woonfunctie",1,140
0518010000382077,52.0497055615796,4.238209768856426,bijeenkomstfunctie,1,73
0518010000381338,52.06661142723699,4.296174601428641,winkelfunctie,1,116
0518010000380383,52.03022799075422,4.364867596947997,"kantoorfunctie,woonfunctie",1,150
0518010000382091,52.081506692111766,4.30654045665082,winkelfunctie,1,135
0518010000380385,52.04695784309382,4.278253714103518,winkelfunctie,1,58
0518010000380387,52.04652466246552,4.278583022718877,kantoorfunctie,1,13
0518010000385670,52.10027556796973,4.270991646963337,bijeenkomstfunctie,1,240
0518010000381365,52.065662168688064,4.295572057139551,onderwijsfunctie,1,1272
0518010000387669,52.09730057684669,4.266106620704016,logiesfunctie,1,84
0518010000380417,52.09475884559248,4.280128711047089,bijeenkomstfunctie,1,142
0518010000381401,52.07764240823648,4.314443897601182,winkelfunctie,1,367
0518010000382945,52.05796492825889,4.301972460010703,"kantoorfunctie,woonfunctie",1,141
0518010000385716,52.07244162105871,4.319907218037838,kantoorfunctie,1,105
0518010000388551,52.06041036190217,4.300521077203448,winkelfunctie,1,59
0518010000384693,52.090438486881006,4.304059999665642,kantoorfunctie,1,147
0518010000387703,52.0911618430707,4.306143940552947,kantoorfunctie,1,90
0518010000387705,52.09153577733658,4.3073080963256585,gezondheidszorgfunctie,1,64
0518010000382961,52.116702781790345,4.287581176817685,logiesfunctie,1,84
0518010000382157,52.078895700985086,4.3406509528615,kantoorfunctie,1,14665
0518010000383885,52.08389616114733,4.288499286100846,kantoorfunctie,1,137
0518010000386715,52.11024864726598,4.286576694832168,bijeenkomstfunctie,1,220
0518010000380479,52.08618709751558,4.29927659239767,kantoorfunctie,1,129
0518010000382169,52.07911735983564,4.318763158883951,kantoorfunctie,1,3226
0518010000381475,52.06157519401144,4.258167156607496,"kantoorfunctie,woonfunctie",1,184
0518010000383927,52.08019804614081,4.3080111823563945,winkelfunctie,1,245
0518010000387755,52.117812812421924,4.306002000737728,bijeenkomstfunctie,1,79
0518010000385784,52.08116376842943,4.312150954760482,kantoorfunctie,1,482
0518010000385786,52.08228318474746,4.313223059387707,kantoorfunctie,1,253
0518010000388605,52.03940154921738,4.271310256589484,onderwijsfunctie,1,2705
0518010000383019,52.07922076338705,4.269902133452507,winkelfunctie,1,80
0518010000387769,52.075777299225656,4.275430934172871,winkelfunctie,1,77
0518010000381495,52.07062154134364,4.282824204301459,"kantoorfunctie,woonfunctie",1,233
0518010000387783,52.07609675170178,4.307198355266273,kantoorfunctie,1,1459
0518010000383971,52.10135654554992,4.271122599380064,winkelfunctie,1,178
0518010000389599,52.05408535373731,4.233723515738321,winkelfunctie,1,319
0518010000382241,52.066290370358686,4.247622354958345,kantoorfunctie,1,492
0518010000382243,52.082005682082865,4.299153999541595,winkelfunctie,1,82
0518010000388655,52.10556372164195,4.32698612708106,sportfunctie,1,429
0518010000384001,52.087227701963734,4.334111001122273,gezondheidszorgfunctie,1,203
0518010000383109,52.04682056729514,4.277984702561621,winkelfunctie,1,222
0518010000388697,52.03805994379262,4.240197244277605,winkelfunctie,1,600
0518010000386831,52.0775073981817,4.309071924574367,winkelfunctie,1,52
0518010000383123,52.07887094445799,4.337340669310796,kantoorfunctie,1,240
0518010000387881,52.071376558367525,4.378442411275637,logiesfunctie,1,18
0518010000388745,52.08558979765181,4.311963916043192,bijeenkomstfunctie,1,118
0518010000389712,52.07820361524909,4.273352614438316,"winkelfunctie,woonfunctie",1,128
0518010000382357,52.067534666141306,4.29820920082625,winkelfunctie,1,80
0518010000387917,52.063637482082356,4.293918245838414,bijeenkomstfunctie,1,58
0518010000389754,52.040558612812774,4.256856364617219,bijeenkomstfunctie,1,861
0518010000390710,52.0746436076446,4.309138972965496,winkelfunctie,1,107
0518010000387939,52.0675078531587,4.245778422468833,winkelfunctie,1,82
0518010000389775,52.08914076130171,4.277717382658166,"winkelfunctie,woonfunctie",1,182
0518010000388801,52.07382575002579,4.309893741134674,bijeenkomstfunctie,1,105
0518010000390729,52.07419284328197,4.280975880886915,winkelfunctie,1,525
0518010000385946,52.09633676330763,4.264859691423763,logiesfunctie,1,67
0518010000385950,52.06968483130388,4.324221952377902,winkelfunctie,1,1275
0518010000387959,52.03051619362001,4.287647031379967,winkelfunctie,1,14
0518010000383225,52.0784127104937,4.309076203352106,winkelfunctie,1,194
0518010000390753,52.10165952701294,4.301080571750941,bijeenkomstfunctie,1,75
0518010000387981,52.04478282002201,4.282176291394833,kantoorfunctie,1,146
0518010000384971,52.04179203354386,4.369264031132768,winkelfunctie,1,85
0518010000384991,52.04179069593578,4.370226551768371,winkelfunctie,1,110
0518010000384993,52.04183195905417,4.369574726956683,winkelfunctie,1,116
0518010000388008,52.071949620393696,4.319375214614104,"logiesfunctie,woonfunctie",1,166
0518010000389871,52.03976278472192,4.257017433052487,winkelfunctie,1,327
0518010000390837,52.0810630018007,4.276996972249856,"kantoorfunctie,woonfunctie",1,130
0518010000389887,52.110398719216874,4.283497886123153,logiesfunctie,1,296
0518010000382471,52.062162403126905,4.259340599452593,"kantoorfunctie,woonfunctie",1,184
0518010000382475,52.06606072376117,4.318887298086185,winkelfunctie,1,1081
0518010000388030,52.06513771647739,4.276075267310841,bijeenkomstfunctie,1,468
