date,hour,year,month,n_bikes,mean_distance,median_distance,pct_within_100m,pct_within_250m,pct_within_500m,covered_addresses_500m,covered_addresses_per_bike_500m,band_0-100m,band_100-250m,band_250-500m,band_500m+,weekday
2022-01-03,11,2022,1,279,1522.7768994763273,1004.0498434867972,6.844602534780576,24.751070900567356,36.62606300307055,115942.0,415.56272401433694,6.844602534780576,17.90646836578678,11.87499210250319,63.37393699692946,True
2022-01-03,12,2022,1,281,1522.009569965786,1004.0498434867972,6.922945703129936,25.058441476389643,36.65954838954245,116048.0,412.98220640569394,6.922945703129936,18.13549577325971,11.601106913152808,63.34045161045755,True
2022-01-03,13,2022,1,277,1524.3750907037643,1004.8005394741554,6.69202289642275,24.65882813783343,36.42293938513249,115298.99999999999,416.24187725631765,6.69202289642275,17.966805241410682,11.764111247299056,63.577060614867506,True
2022-01-03,14,2022,1,278,1524.2341495249314,1004.8005394741554,6.702131692338796,24.70905621754129,36.43525948015517,115338.0,414.8848920863309,6.702131692338796,18.006924525202493,11.726203262613883,63.56474051984483,True
2022-01-03,15,2022,1,275,1524.2341495249314,1004.8005394741554,6.702131692338796,24.70905621754129,36.43525948015517,115338.0,419.4109090909091,6.702131692338796,18.006924525202493,11.726203262613883,63.56474051984483,True
2022-01-03,16,2022,1,275,1524.2212743558011,1003.936029010781,6.567242446834051,24.650614741151642,36.50823235067413,115569.0,420.2509090909091,6.567242446834051,18.08337229431759,11.857617609522485,63.49176764932587,True
2022-01-03,17,2022,1,280,1519.2080295278936,1003.9145110704043,6.85313183133474,25.259669695093447,37.167515384323785,117656.0,420.2,6.85313183133474,18.406537863758704,11.90784568923034,62.83248461567622,True
2022-01-03,18,2022,1,279,1519.2692665560464,1003.9145110704043,6.813328447415307,25.286205284373064,37.167515384323785,117656.0,421.7060931899642,6.813328447415307,18.47287683695776,11.881310099950719,62.83248461567622,True
2022-01-03,19,2022,1,281,1519.927545793075,1003.9145110704043,6.798481153413614,24.978834708550778,37.13402999785188,117550.0,418.3274021352313,6.798481153413614,18.180353555137163,12.155195289301103,62.86597000214812,True
2022-01-03,20,2022,1,281,1519.927545793075,1003.9145110704043,6.798481153413614,24.978834708550778,37.13402999785188,117550.0,418.3274021352313,6.798481153413614,18.180353555137163,12.155195289301103,62.86597000214812,True
2022-01-03,21,2022,1,281,1519.927545793075,1003.9145110704043,6.798481153413614,24.978834708550778,37.13402999785188,117550.0,418.3274021352313,6.798481153413614,18.180353555137163,12.155195289301103,62.86597000214812,True
2022-01-03,22,2022,1,281,1519.927545793075,1003.9145110704043,6.798481153413614,24.978834708550778,37.13402999785188,117550.0,418.3274021352313,6.798481153413614,18.180353555137163,12.155195289301103,62.86597000214812,True
2022-01-03,23,2022,1,281,1519.927545793075,1003.9145110704043,6.798481153413614,24.978834708550778,37.13402999785188,117550.0,418.3274021352313,6.798481153413614,18.180353555137163,12.155195289301103,62.86597000214812,True
2022-01-02,0,2022,1,277,1522.2545585463467,1010.6451577939538,6.977280481178686,25.118778352013543,36.79412173517482,116474.0,420.48375451263536,6.977280481178686,18.14149787083486,11.675343383161273,63.205878264825174,False
2022-01-02,1,2022,1,277,1522.2545585463467,1010.6451577939538,6.977280481178686,25.118778352013543,36.79412173517482,116474.0,420.48375451263536,6.977280481178686,18.14149787083486,11.675343383161273,63.205878264825174,False
2022-01-02,2,2022,1,277,1522.4136499772674,1010.6451577939538,6.915048206320525,25.079606767838865,36.79412173517482,116474.0,420.48375451263536,6.915048206320525,18.16455856151834,11.714514967335955,63.205878264825174,False
2022-01-02,3,2022,1,277,1522.4136499772674,1010.6451577939538,6.915048206320525,25.079606767838865,36.79412173517482,116474.0,420.48375451263536,6.915048206320525,18.16455856151834,11.714514967335955,63.205878264825174,False
2022-01-02,4,2022,1,277,1522.4136499772674,1010.6451577939538,6.915048206320525,25.079606767838865,36.79412173517482,116474.0,420.48375451263536,6.915048206320525,18.16455856151834,11.714514967335955,63.205878264825174,False
2022-01-02,5,2022,1,277,1522.4136499772674,1010.6451577939538,6.915048206320525,25.079606767838865,36.79412173517482,116474.0,420.48375451263536,6.915048206320525,18.16455856151834,11.714514967335955,63.205878264825174,False
2022-01-02,6,2022,1,277,1522.4136499772674,1010.6451577939538,6.915048206320525,25.079606767838865,36.79412173517482,116474.0,420.48375451263536,6.915048206320525,18.16455856151834,11.714514967335955,63.205878264825174,False
2022-01-02,7,2022,1,277,1522.4136499772674,1010.6451577939538,6.915048206320525,25.079606767838865,36.79412173517482,116474.0,420.48375451263536,6.915048206320525,18.16455856151834,11.714514967335955,63.205878264825174,False
2022-01-02,8,2022,1,277,1522.4136499772674,1010.6451577939538,6.915048206320525,25.079606767838865,36.79412173517482,116474.0,420.48375451263536,6.915048206320525,18.16455856151834,11.714514967335955,63.205878264825174,False
2022-01-02,9,2022,1,277,1522.4136499772674,1010.6451577939538,6.915048206320525,25.079606767838865,36.79412173517482,116474.0,420.48375451263536,6.915048206320525,18.16455856151834,11.714514967335955,63.205878264825174,False
2022-01-02,10,2022,1,273,1523.329528399642,1010.7728354611764,6.869558624698316,24.985468605870683,36.62953790166669,115953.0,424.7362637362637,6.869558624698316,18.11590998117237,11.644069295796005,63.37046209833331,False
2022-01-02,11,2022,1,270,1524.6767503352871,1010.7728354611764,6.674964303314422,24.465181516066668,36.627958402304806,115948.0,429.43703703703704,6.674964303314422,17.790217212752246,12.162776886238138,63.372041597695194,False
2022-01-02,12,2022,1,270,1524.1597555463106,1010.7728354611764,6.694550095401762,24.704949519200394,36.593525316215775,115839.00000000001,429.03333333333336,6.694550095401762,18.01039942379863,11.88857579701538,63.40647468378423,False
2022-01-02,13,2022,1,269,1524.1597555463106,1010.7728354611764,6.694550095401762,24.704949519200394,36.593525316215775,115839.00000000001,430.62825278810413,6.694550095401762,18.01039942379863,11.88857579701538,63.40647468378423,False
2022-01-02,14,2022,1,268,1524.8655980407566,1010.7728354611764,6.738776077534464,24.339769266733217,36.627958402304806,115948.0,432.64179104477614,6.738776077534464,17.600993189198753,12.288189135571589,63.372041597695194,False
2022-01-02,15,2022,1,268,1524.8655980407566,1010.7728354611764,6.738776077534464,24.339769266733217,36.627958402304806,115948.0,432.64179104477614,6.738776077534464,17.600993189198753,12.288189135571589,63.372041597695194,False
2022-01-02,16,2022,1,270,1523.896958949512,1010.7728354611764,6.800692452520249,24.70368591971089,36.63111740102857,115958.0,429.47407407407405,6.800692452520249,17.90299346719064,11.927431481317681,63.36888259897143,False
